pubID,topicQuery,typeQuery,tweet,tokens,hashtags,mentions,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude,validacion
1336275359055155205,incendio,palabras clave,"#Precaución ⚠️ Incendio de vehículo sobre Segunda Cerrada de Ramos Millán y Av. Benito Juárez, colonia San Miguel, @Alc_Iztapalapa.

🚨 Servicios de emergencia trabajan en el lugar. 

#911CDMX #C5","['incendio', 'vehículo', 'segundo', 'cerrado', 'ramos', 'millón', 'av', 'benito', 'juarez', 'colonia', 'san', 'miguel', 'servicios', 'emergencia', 'trabajar', 'lugar']","['Precaución', '911CDMX', 'C5']",['Alc_Iztapalapa'],0,0,0,1052262255180599298,LaPoliciaca24/7Ags,L7ags,2018-10-16 12:17:26,0,309,343,2020-12-08 05:44:07,2020,12,8,5,44,7,Iztapalapa,-99.0567989642,19.3491663204,True
1336323669082042371,tránsito,palabras clave,"@UCS_GCDMX @SSC_CDMX @C5_CDMX buen día, podrían mandar #tránsito a Gustavo Díaz Ordaz entre Fernando lopez Arias y Fernando roman lugo col adolfo lopez mateos alc Venustiano Carranza, transporte público en sentido contrario sin precaución","['buen', 'día', 'poder', 'mandar', 'gustavo', 'día', 'mordaz', 'fernando', 'lopez', 'arias', 'fernando', 'roman', 'lugo', 'col', 'adolfo', 'lopez', 'mateos', 'alc', 'venustiano', 'carranza', 'transporte', 'público', 'contrario', 'precaución']",['tránsito'],"['UCS_GCDMX', 'SSC_CDMX', 'C5_CDMX']",0,2,0,1052733976740163584,juan miranda,caminarseguro,2018-10-17 19:31:53,0,3,122,2020-12-08 08:56:05,2020,12,8,8,56,17,Venustiano Carranza,-99.0931057959,19.4304954545,True
1336467009241026568,tránsito,palabras clave,"@OHarfuch @Claudiashein @OVIALCDMX @SSC_CDMX @UCS_GCDMX hasta cuando mandan grúas a quitar coches y patrullasen lugar prohibido en Av Jardín en Azcapotzalco, vean el tráfico que ocasionan así como la inseguridad https://t.co/8pBHbH6op8","['mandar', 'grúa', 'quitar', 'coche', 'patrulla', 'lugar', 'prohibido', 'av', 'jardín', 'azcapotzalco', 'vean', 'tráfico', 'ocasionar', 'así', 'inseguridad']",[],"['OHarfuch', 'Claudiashein', 'OVIALCDMX', 'SSC_CDMX', 'UCS_GCDMX']",0,1,0,97991215,mcruz,marcoscruz_99,2009-12-19 16:07:25,0,81,1538,2020-12-08 18:25:40,2020,12,8,18,25,2,Azcapotzalco,-99.1821069423,19.4853286147,True
1336716116928901123,tránsito,palabras clave,@UCS_GCDMX @C5_CDMX @OVIALCDMX @IztacalcoAl @Alc_Iztapalapa @Claudiashein #TránsitoGCDMX Hay mucho tráfico en canal de San Juan llevo 35 minutos para poder cruzar el puente vehícular de calzada Ignacio Zaragoza aun costado del rastro sobre periférico oriente calle 7 caos total,"['tráfico', 'canal', 'san', 'juan', 'llevar', '35', 'minuto', 'poder', 'cruzar', 'puente', 'vehicular', 'calzado', 'ignacio', 'zaragoza', 'aun', 'costado', 'rastro', 'periférico', 'oriente', 'calle', 'caos', 'total']",['TránsitoGCDMX'],"['UCS_GCDMX', 'C5_CDMX', 'OVIALCDMX', 'IztacalcoAl', 'Alc_Iztapalapa', 'Claudiashein']",0,1,1,175153406,*Denuncias Zona Arenales caracol ampliación etc..*,Denuncia_Vca,2010-08-05 13:39:49,0,1055,53,2020-12-09 10:55:31,2020,12,9,10,55,7,Iztapalapa,-99.0567989642,19.3491663204,True
1337084353390792708,tránsito,coordenadas,"@LaSEMOVI hay una base ilegal en eje3 y calz de las bombas en la nueva estacion del metrobus en la mera esquina y son piratas y carros particulares urge una solucion, por que estorban el paso peatonal y originan tráfico https://t.co/xotYWKOJli","['base', 'ilegal', 'eje3', 'call', 'bombas', 'nueva', 'estacion', 'metrobus', 'mera', 'esquina', 'pirata', 'carro', 'particular', 'urgir', 'solucion', 'estorbar', 'paso', 'peatonal', 'originar', 'tráfico']",[],['LaSEMOVI'],0,0,0,72597591,Paco Cherokee Metal,cherokee_metal,2009-09-08 10:38:07,0,50,142,2020-12-10 11:18:46,2020,12,10,11,18,12,Tlalpan,-99.2058092,19.2970107,True
1337197697208643587,tránsito,palabras clave,"#CruzRojaMexicana está ayudando en un #accidente de #tránsito en #Jardin, #Monte Alto, #Azcapotzalco ten cuidado al pasar por el lugar https://t.co/q8zdmPZ0aZ","['ayudar', 'alto', 'tener', 'cuidado', 'pasar', 'lugar']","['CruzRojaMexicana', 'accidente', 'tránsito', 'Jardin', 'Monte', 'Azcapotzalco']",[],1,0,0,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43737,370,2020-12-10 18:49:09,2020,12,10,18,49,2,Azcapotzalco,-99.1821069423,19.4853286147,True
1337622314758725634,pirotecnia,palabras clave,"Y es la noche previa al 12 DE DICIEMBRE en Iztapalapa, una de las delegaciones más populares de la CDMX.

Mañana es DÍA DE LA VIRGEN de Guadalupe y obviamente, eso significa FUEGOS ARTIFICIALES de aquí hasta el día 13, lo que, SI ERES YOUTUBER, se traduce en vacaciones FORZADAS😅 https://t.co/nwB6y2uexx","['noche', 'previo', '12', 'diciembre', 'iztapalapa', 'delegaciones', 'populares', 'cdmx', 'mañana', 'día', 'virgen', 'guadalupe', 'obviamente', 'significar', 'fuego', 'artificial', 'aquí', 'día', '13', 'si', 'youtuber', 'traducir', 'vacación', 'forzado']",[],[],18,3,1,757652871106048000,Caín de GameOxygen ⬇️↘️➡️👊🏻,game_oxygen999,2016-07-25 13:04:55,0,6013,2602,2020-12-11 22:56:26,2020,12,11,22,56,7,Iztapalapa,-99.0567989642,19.3491663204,True
1337637407131394050,pirotecnia,palabras clave,Por que no hacen nada las autoridades hay contingencia mundial y la gente con pirotecnia y fuegos artificiales  en las calles de la alcaldía Iztapalapa hago un llamado a la @SSC_CDMX @Claudiashein @ClaraBrugadaM @UCS_GCDMX @paux_cdmx @Alc_Iztapalapa @GobCDMX @_Reporteros,"['hacer', 'autoridad', 'contingencia', 'mundial', 'gente', 'pirotecnia', 'fuego', 'artificial', 'calle', 'alcaldía', 'iztapalapa', 'hacer', 'llamado']",[],"['SSC_CDMX', 'Claudiashein', 'ClaraBrugadaM', 'UCS_GCDMX', 'paux_cdmx', 'Alc_Iztapalapa', 'GobCDMX', '_Reporteros']",0,0,0,292322435,Gian Hr,GianHr,2011-05-03 07:28:09,0,14,40,2020-12-11 23:56:24,2020,12,11,23,56,7,Iztapalapa,-99.0567989642,19.3491663204,True
1337641293380456449,tránsito,palabras clave,@SSC_CDMX   hay una fiesta con mucha gente aquí en la calle de la mesa y cantera en la colonia Santa Úrsula Xitla Alcaldía Tlalpan además bloquearon toda la calle estacionando los autos en calle la mesa donde está prohibido por estorbar el transito,"['fiesta', 'mucho', 'gente', 'aquí', 'calle', 'mesa', 'cantera', 'colonia', 'santa', 'ursula', 'nitla', 'alcaldía', 'tlalpan', 'además', 'bloquear', 'todo', 'calle', 'estacionado', 'auto', 'calle', 'mesa', 'prohibido', 'estorbar', 'transito']",[],['SSC_CDMX'],0,0,1,1277120852132274176,Marisol,Marisol72879615,2020-06-28 00:05:34,0,0,3,2020-12-12 00:11:51,2020,12,12,0,11,12,Tlalpan,-99.2062207957,19.1983396763,True
1337753223445303303,pirotecnia,coordenadas,"Oigan, ayer ¿qué onda con los fuegos artificiales?","['digan', 'ayer', 'onda', 'fuego', 'artificial']",[],[],6,4,0,1113435654,Ximena Apisdorf Soto (ella),ximenaapisdorf,2013-01-22 22:34:03,0,5653,2124,2020-12-12 07:36:37,2020,12,12,7,36,15,Cuauhtémoc,-99.259495,19.3863707,True
1337774469113393161,tránsito,coordenadas,@UCS_GCDMX buen dia ahora los sr en doble fila y reparando los taxis paradero estadio azteca base ilegal y estorbadero calz.tlalpan y acoxpa urge transito q los quite de una vez https://t.co/RgjAUkZF9x,"['buen', 'dia', 'ahora', 'sr', 'doble', 'fila', 'reparar', 'taxi', 'paradero', 'estadio', 'azteca', 'base', 'ilegal', 'estorbadero', 'call', 'tlalpan', 'copa', 'urgir', 'transito', 'quite', 'vez']",[],['UCS_GCDMX'],0,2,0,3497046432,mediterraneo1821,andresmoraless9,2015-09-08 15:24:19,0,112,1426,2020-12-12 09:01:02,2020,12,12,9,1,12,Tlalpan,-99.1600234,19.152878,True
1337859248949088256,pirotecnia,palabras clave,"@Claudiashein De que sirve Jefa si en Cuajimalpa en San Mateo Tlaltenango, dieron permiso de hacer la fiesta a la virgen con banda, fuegos artificiales y la multitud se hizo presente.","['servir', 'jefa', 'si', 'cuajimalpa', 'san', 'mateo', 'tlaltenango', 'dar', 'permiso', 'hacer', 'fiesta', 'virgen', 'banda', 'fuego', 'artificial', 'multitud', 'hacer', 'presente']",[],['Claudiashein'],2,0,0,98443003,DP Crew Profesionales,dp_crewpro,2009-12-21 12:42:28,0,557,732,2020-12-12 14:37:55,2020,12,12,14,37,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001,True
1338452795339534338,tránsito,palabras clave,"@SOBSECDMX Ah pero que mal quedó Vallejo y cuitláhuac alcaldía Azcapotzalco, se hace más tráfico en las calles cómo central Sur por contaminación de ruido y de dióxido de carbono al esperar horas para pasar avenida cuitláhuac, muuuyyy mal.","['ah', 'mal', 'quedar', 'vallejo', 'cuitláhuac', 'alcaldía', 'azcapotzalco', 'hacer', 'tráfico', 'calle', 'cómo', 'central', 'sur', 'contaminación', 'ruido', 'dióxido', 'carbono', 'esperar', 'hora', 'pasar', 'avenida', 'cuitláhuac', 'muuuyyy', 'mal']",[],['SOBSECDMX'],0,1,0,223918033,Ari,ANTIMARCE,2010-12-07 11:42:39,0,146,287,2020-12-14 05:56:28,2020,12,14,5,56,2,Azcapotzalco,-99.1821069423,19.4853286147,True
1338883414997397505,incendio,coordenadas,@SedemaTeGuia @SEDEMA_CDMX @nenulo @LaRomaDF @locatel_mx @in @SSC_CDMX @PAOTmx No es ruido de ambulantes ni entre vecinos. Son máquinas. Y el humo es de las máquinas.,"['ruido', 'ambulante', 'vecino', 'máquina', 'humo', 'máquina']",[],"['SedemaTeGuia', 'SEDEMA_CDMX', 'nenulo', 'LaRomaDF', 'locatel_mx', 'in', 'SSC_CDMX', 'PAOTmx']",0,1,0,288608564,Roberto Ochoa Romero,rochoaromero,2011-04-26 22:41:41,0,1427,757,2020-12-15 10:27:36,2020,12,15,10,27,16,Miguel Hidalgo,-99.1843501,19.3998346,True
1338938058599784448,tránsito,palabras clave,@UCS_GCDMX Quiero reportar este puesto que está estorbando la vía pública y lo del tránsito de los coches-bomba Técnicos y manuales y avenid Tláhuac lomas Estrella segunda sección Iztapalapa,"['querer', 'reportar', 'puesto', 'estirar', 'vía', 'público', 'tránsito', 'coches-bomba', 'técnico', 'manual', 'avenida', 'tláhuac', 'lomas', 'estrella', 'segundo', 'sección', 'iztapalapa']",[],['UCS_GCDMX'],0,2,0,1311869913582231552,juan,juan45636565,2020-10-01 21:25:46,0,1,35,2020-12-15 14:04:44,2020,12,15,14,4,7,Iztapalapa,-99.0567989642,19.3491663204,True
1339089818865659905,incendio,palabras clave,"#Precaución Equipos de emergencia 🚒 brindan la atención por incendio 🔥 en casa habitación en la colonia Barrio Santiago, @Alc_Tlahuac. 

📞#911CDMX 
📹#C5 https://t.co/kqW7L025lh","['equipo', 'emergencia', 'brindar', 'atención', 'incendio', 'casa', 'habitación', 'colonia', 'barrio', 'santiago']","['Precaución', '911CDMX', 'C5']",['Alc_Tlahuac'],25,0,4,195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926211,762,2020-12-16 00:07:46,2020,12,16,0,7,11,Tláhuac,-99.0028216137,19.2769983772,True
1339376986192572417,tránsito,coordenadas,"@OVIALCDMX @SSC_CDMX @AlcaldiaMHmx  buenas tardes, para reportar que los SEMAFOROS NO SIRVEN, NO FUNCIONAN CORRECTAMENTE de Av Cervantes Saavedra esq  con Presa Falcón y están provocando tráfico en el cruce. A donde se debe reportar?????
Gracias","['buena', 'tarde', 'reportar', 'semáforo', 'servir', 'funcionar', 'correctamente', 'av', 'cervantes', 'saavedra', 'esq', 'presa', 'balcón', 'provocar', 'tráfico', 'cruce', 'deber', 'reportar', 'gracias']",[],"['OVIALCDMX', 'SSC_CDMX', 'AlcaldiaMHmx']",0,1,0,1147982023,Jesus Hernandez,GuzzyJesus,2013-02-04 07:14:02,0,54,879,2020-12-16 19:08:52,2020,12,16,19,8,15,Cuauhtémoc,-99.259495,19.3863707,True
1339761482200956928,incendio,coordenadas,"@SEMARNAT_mx @agencia_asea @conagua_mx @CONANP_mx @CONAFOR @Conabio @PROFEPA_Mx @inecc_gob_mx @IMTA_mx Fábrica Mincer S.A de C. V. An venido varías veces a poner sellos y la fábrica los viola, en plena pandemia no descansa el ruido que genera es excesivamente fuerte y el humo que sale huele mal, nuestras casas vibran a causa de esta fábrica https://t.co/pSRfa9uBcO","['fábrica', 'miner', 'an', 'venido', 'varíos', 'vez', 'poner', 'sello', 'fábrica', 'viola', 'pleno', 'pandemia', 'descansar', 'ruido', 'generar', 'excesivamente', 'fuerte', 'humo', 'salir', 'oler', 'mal', 'casa', 'vibrar', 'causa', 'fábrica']",[],"['SEMARNAT_mx', 'agencia_asea', 'conagua_mx', 'CONANP_mx', 'CONAFOR', 'Conabio', 'PROFEPA_Mx', 'inecc_gob_mx', 'IMTA_mx']",2,1,0,2557651128,Vianey,VianesanzVianey,2014-06-09 16:37:17,0,139,454,2020-12-17 20:36:43,2020,12,17,20,36,5,Gustavo A. Madero,-99.118665,19.484399,True
1340033191080550401,incendio,palabras clave,"#Precaución 🚨🚒Servicios de emergencia se aproximan a trabajar en atención a 🔥 #Incendio de pastizal en la colonia Paraje Tempiluli, @Alc_Iztapalapa.

📲#911CDMX #C5","['servicio', 'emergencia', 'aproximar', 'trabajar', 'atención', 'pastizal', 'colonia', 'paraje', 'tempiluli']","['Precaución', 'Incendio', '911CDMX', 'C5']",['Alc_Iztapalapa'],13,0,1,195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926210,763,2020-12-18 14:36:24,2020,12,18,14,36,7,Iztapalapa,-99.0567989642,19.3491663204,True
1340378318525198337,incendio,palabras clave,"@nenulo @SEDEMA_CDMX  @UCS_GCDMX @vecinos_Cuauh  Casi 40 horas continuas de su dichosa planta de luz qué esta generando contaminación y el humo se sigue metiendo a las casas; ya está causando malestar e intoxicación. Esto es en Río Ebro 16, col. cuahtémoc, Alc Cuauhtémoc","['casi', '40', 'hora', 'continuo', 'dichoso', 'planta', 'luz', 'generar', 'contaminación', 'humo', 'seguir', 'meter', 'casa', 'causar', 'malestar', 'intoxicación', 'río', 'ebro', '16', 'col', 'cuauhtemoc', 'alc', 'cuauhtemoc']",[],"['nenulo', 'SEDEMA_CDMX', 'UCS_GCDMX', 'vecinos_Cuauh']",0,1,1,423629976,Rick Rodríguez,RickRodgez,2011-11-28 12:59:53,0,153,504,2020-12-19 13:27:48,2020,12,19,13,27,15,Cuauhtémoc,-99.1490557562,19.4313734294,True
1341471406203293701,tránsito,palabras clave,Fuerte altercado de tráfico no se coordinaron bien auto con moto yo lo vi la moto se le cerró sin  precaución y hasta el suelo fueron a dar pero como siempre echando culpas a golpes el de la moto le rompió la boca al otro hasta que llegó el de transito acá en Xochimilco https://t.co/2QZcfKL6vo,"['fuerte', 'altercado', 'tráfico', 'coordinar', 'bien', 'auto', 'moto', 'vi', 'moto', 'cerrar', 'precaución', 'suelo', 'dar', 'siempre', 'echar', 'culpa', 'golpe', 'moto', 'romper', 'boca', 'llegar', 'transito', 'acá', 'xochimilco']",[],[],6,1,4,163712499,DINNI  TORRES,norahdi66,2010-07-06 20:52:15,0,1041,1811,2020-12-22 13:51:21,2020,12,22,13,51,13,Xochimilco,-99.0903636045,19.2451450458,True
1341503688058265600,tránsito,palabras clave,"#DENUNCIA 🔴 | ""Solicitamos que una camioneta de #transito se lleve botes y piedras que apartan lugar en Norte 79-B entre Rabaul y Aquiles Elorduy en #Azcapotzalco. En el Número 196 una estética puso un tubo en la calle."" @C5_CDMX @OVIALCDMX

#87Punto3 📻🚩","['solicitar', 'camioneta', 'lleve', 'bote', 'piedra', 'apartar', 'lugar', 'norte', '79-b', 'ramal', 'aquiles', 'elorduy', 'número', '196', 'estética', 'poner', 'tubo', 'calle']","['DENUNCIA', 'transito', 'Azcapotzalco', '87Punto3']","['C5_CDMX', 'OVIALCDMX']",4,5,2,110045055,⚡ @87PUNTO3 ᴴᴰ 📻🚩,87punto3,2010-01-30 22:30:50,0,6119,857,2020-12-22 15:59:37,2020,12,22,15,59,2,Azcapotzalco,-99.1821069423,19.4853286147,True
1341964829628764161,incendio,coordenadas,@JesusRCuevas a pesar de estar en semáforo rojo esta fábrica que funde metal llamada Mincer S A de C V sigue laborando contaminando con ruido excesivamente fuerte y con un humo de olor desagradable y nadie nos ayuda nos estamos enfermando,"['pesar', 'semáforo', 'rojo', 'fábrica', 'fundir', 'metal', 'llamado', 'miner', 'seguir', 'laborar', 'contaminar', 'ruido', 'excesivamente', 'fuerte', 'humo', 'olor', 'desagradable', 'nadie', 'ayudar', 'enfermado']",[],['JesusRCuevas'],0,0,0,2557651128,Vianey,VianesanzVianey,2014-06-09 16:37:17,0,139,454,2020-12-23 22:32:02,2020,12,23,22,32,5,Gustavo A. Madero,-99.118665,19.484399,True
1342151446079406080,tránsito,palabras clave,"#Precaución || Caída de árbol sobre la calle Escuadrón 201, en la colonia Benito Juárez de Xalapa. Elementos de Tránsito del Estado se aproximan a la zona para agilizar la circulación. 👮🏻‍♂️🚔 https://t.co/uJhkWBq94P","['caída', 'árbol', 'calle', 'escuadrón', '201', 'colonia', 'benito', 'juarez', 'xalapa', 'elementos', 'tránsito', 'aproximar', 'zona', 'agilizar', 'circulación']",['Precaución'],[],0,0,0,1272972714282758146,Vivo Noticias Veracruz,VivoNoticiasVer,2020-06-16 13:22:42,0,1448,476,2020-12-24 10:53:35,2020,12,24,10,53,14,Benito Juárez,-99.1611346584,19.3806424162,True
1342498528027820032,pirotecnia,palabras clave,"@diariodejuarez Uy si pues solo en su casa pk en la unidad habitacional Benito Juárez los fuegos artificiales estaban a todo vuelo un perrito del estrés se brinco una barda y murió, cual es el festejo, idiotas","['uy', 'si', 'pues', 'solo', 'casa', 'pk', 'unidad', 'habitacional', 'benito', 'juarez', 'fuego', 'artificial', 'vuelo', 'perrito', 'estrés', 'brinco', 'barda', 'morir', 'festejo', 'idiota']",[],['diariodejuarez'],0,0,0,1243345484271378433,Claudia Nuñez,Claudia01165991,2020-03-26 19:14:10,0,1,16,2020-12-25 09:52:46,2020,12,25,9,52,14,Benito Juárez,-99.1611346584,19.3806424162,True
1342537172616884227,incendio,palabras clave,"Se deberían hacer más fuertes las acciones en contra de la contaminación ambiental tanto en ruido como con humo pues la @SEDEMA_CDMX solo ve los toros desde la barrera y se queda impávida ante el daño ecológico, hoy  cohetes en @Alc_Iztapalapa y el cerro no se ve por humo","['deber', 'hacer', 'fuerte', 'acción', 'contaminación', 'ambiental', 'ruido', 'humo', 'pues', 'solo', 'ver', 'toro', 'barrera', 'quedar', 'impida', 'daño', 'ecológico', 'hoy', 'cohete', 'cerro', 'ver', 'humo']",[],"['SEDEMA_CDMX', 'Alc_Iztapalapa']",1,0,0,1235670410,"Galeno forever,",moon_doc,2013-03-02 12:02:41,0,99,356,2020-12-25 12:26:19,2020,12,25,12,26,7,Iztapalapa,-99.0567989642,19.3491663204,True
1343359952501563402,pirotecnia,palabras clave,@SSC_CDMX reportó quema de fuegos artificiales en alcaldía venustiano Carranza colonia Álvaro Obregón  en la calle Mocorito esquina calle cucurpe. Pasan transeúntes,"['reportar', 'quema', 'fuego', 'artificial', 'alcaldía', 'venustiano', 'carranza', 'colonia', 'alvaro', 'obregon', 'calle', 'monolito', 'esquina', 'calle', 'cucurpe', 'pasar', 'transeúnte']",[],['SSC_CDMX'],0,0,0,2846029922,Gorgonio Chavez,ChavezGorgonio,2014-10-07 22:08:58,0,1,161,2020-12-27 18:55:45,2020,12,27,18,55,10,Álvaro Obregón,-99.246819712,19.336175562,True
1343360553029349377,pirotecnia,palabras clave,@A_VCarranza reportó quema de fuegos artificiales en la colonia Álvaro Obregón calle Mocorito esquina Cucurpe,"['reportar', 'quema', 'fuego', 'artificial', 'colonia', 'alvaro', 'obregon', 'calle', 'monolito', 'esquina', 'cucurpe']",[],['A_VCarranza'],0,0,0,2846029922,Gorgonio Chavez,ChavezGorgonio,2014-10-07 22:08:58,0,1,161,2020-12-27 18:58:08,2020,12,27,18,58,10,Álvaro Obregón,-99.246819712,19.336175562,True
